pkl_path,model_name,world,seed,pp_clv_pred_mean,pp_clv_pred_std,pp_clv_true_mean,pp_clv_true_std,voi_total,voi_pct,voi_per_customer,regret_mean,regret_std,regret_total,regret_pct,misalloc_mean,misalloc_total,misalloc_pct,var95_pp,var99_pp,cvar95_pp,cvar99_pp,target20_precision,target20_recall,targeting_lift,whale_precision,whale_recall,whale_f1,lead_time_train_mean,lead_time_train_std,lead_time_train_n,lead_time_true_mean,lead_time_true_std,lead_time_true_n,timing_accuracy,timing_early_pct,timing_late_pct,timing_missed_pct,timing_total,lead_time_oos_mean,lead_time_oos_std,lead_time_oos_n
overnight_28may/independent/rep3/fit_Heckman-global-rfree_independent_N200_T52_seed4003.pkl,Heckman-global-rfree,independent,4003,4385.722063286682,1606.197042553474,4343.063638221589,1615.6363068929993,-8531.685013018548,-0.982219663780028,-42.65842506509274,-42.65842506509271,535.9636337750501,-8531.685013018541,-0.9822196637800271,417.158404148183,83431.6808296366,9.605164439151585,1887.9726894243265,1148.5354722869704,1433.4838662438194,875.8083644314895,0.425,0.425,7.37570422191372,0.1,0.1,0.10000000000000002,13.60983606557377,10.547405941949567,305,12.913621262458472,10.495649178136214,301,0.5481727574750831,0.3289036544850498,0.07308970099667775,0.04983388704318937,301,10.418502202643172,7.982150321047111,227
overnight_28may/independent/rep3/fit_Hurdle-rfree_independent_N200_T52_seed4003.pkl,Hurdle-rfree,independent,4003,4233.006453197343,1678.9129521060886,4264.412525936393,1681.9791923081698,6281.2145478097955,0.7364689168328697,31.406072739048977,31.406072739048938,523.228961624777,6281.214547809787,0.7364689168328689,412.5271224830449,82505.42449660898,9.673715194626038,1792.0272067093288,1123.7228675777121,1368.140705003299,882.1433128659116,0.325,0.325,3.618953397069501,0.1,0.1,0.10000000000000002,13.565916398713826,10.700902794775585,311,12.913621262458472,10.495649178136214,301,0.5481727574750831,0.32558139534883723,0.08305647840531562,0.04318936877076412,301,10.47004608294931,7.938140822722828,217
overnight_28may/independent/rep3/fit_heckman-indiv-rfree_independent_N200_T52_seed4003.pkl,heckman-indiv-rfree,independent,4003,4729.580002886757,1822.9392498054651,4738.377415885116,1810.8358485930273,1759.48259967193,0.1856629860016399,8.79741299835965,8.797412998359757,556.001811352455,1759.4825996719514,0.18566298600164216,442.50262399327477,88500.52479865495,9.3386951936292,1896.0575437887198,1106.7161086786175,1413.8099605387242,787.8636964231393,0.45,0.45,7.0549291043157645,0.0,0.0,0.0,13.687919463087248,10.587439771080893,298,12.913621262458472,10.495649178136214,301,0.5481727574750831,0.32558139534883723,0.07641196013289037,0.04983388704318937,301,10.56221198156682,8.061803362037018,217
overnight_28may/independent/rep4/fit_BEMMAOR-global-rfree_independent_N200_T52_seed4004.pkl,BEMMAOR-global-rfree,independent,4004,839.2077014486301,900.2293513357698,831.9850689452727,926.3295049201689,-1444.5265006714617,-0.8681204474635119,-7.222632503357309,-7.22263250335727,134.13563840566013,-1444.526500671454,-0.8681204474635072,107.83525402028963,21567.050804057926,12.961200632722287,141.99847851193675,93.87381299917524,110.61063398779663,70.92449009255591,0.325,0.325,3.4423667880729347,0.1,0.1,0.10000000000000002,12.939285714285715,10.343384334433093,280,12.513986013986013,10.317587004441009,286,0.4755244755244755,0.3776223776223776,0.05944055944055944,0.08741258741258741,286,10.872727272727273,8.234195982066153,220
overnight_28may/independent/rep4/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4004.pkl,BEMMAOR-indiv-rfree,independent,4004,7276.392138330333,10388.89506766041,7202.0446883143395,9990.386589925087,-14869.490003198618,-1.0323103123287387,-74.34745001599309,-74.34745001599316,1317.5767270897304,-14869.490003198633,-1.0323103123287398,789.211065277622,157842.2130555244,10.958152850094843,765.0351826936668,406.40325350125306,548.2626628555449,312.6285438214407,0.975,0.975,157.53885901836543,0.8,0.8,0.8000000000000002,14.019011406844106,10.310558828564256,263,12.513986013986013,10.317587004441009,286,0.5244755244755245,0.3181818181818182,0.06293706293706294,0.0944055944055944,286,11.63768115942029,8.26020846579193,207
overnight_28may/independent/rep4/fit_Heckman-global-rfree_independent_N200_T52_seed4004.pkl,Heckman-global-rfree,independent,4004,3615.730617212129,1300.6573229729202,3623.2225668679066,1300.2232367621318,1498.389931155485,0.20677586092244507,7.491949655777425,7.491949655777669,417.9616150593138,1498.3899311555338,0.2067758609224518,331.7932007682914,66358.64015365829,9.15740600100948,1552.657776032798,1042.223798674934,1222.1635797081974,780.4872411403624,0.375,0.375,5.989039366884957,0.1,0.1,0.10000000000000002,13.653061224489797,10.292096605340747,294,12.513986013986013,10.317587004441009,286,0.506993006993007,0.33916083916083917,0.07342657342657342,0.08041958041958042,286,11.836538461538462,8.224740558128305,208
overnight_28may/independent/rep4/fit_Hurdle-rfree_independent_N200_T52_seed4004.pkl,Hurdle-rfree,independent,4004,4620.36226099178,2239.471492957931,4646.107112867974,2264.6881324462765,5148.9703752385685,0.5541166238911983,25.744851876192843,25.74485187619328,640.2243769644907,5148.970375238656,0.5541166238912076,516.9298485266662,103385.96970533325,11.126085472609198,1731.2793870593869,1022.0574592522278,1283.3354961470936,779.5974200154953,0.425,0.425,4.673255276059411,0.2,0.2,0.20000000000000004,13.552346570397113,10.291507657902644,277,12.513986013986013,10.317587004441009,286,0.5,0.3321678321678322,0.07342657342657342,0.0944055944055944,286,11.945273631840797,8.171177963013355,201
overnight_28may/independent/rep4/fit_heckman-indiv-rfree_independent_N200_T52_seed4004.pkl,heckman-indiv-rfree,independent,4004,4787.036833628219,1897.3012269873534,4876.116226209299,1947.720024029957,17815.87851621618,1.826851298217134,89.0793925810809,89.07939258108098,619.5420797021734,17815.878516216195,1.8268512982171354,493.3338011369565,98666.76022739129,10.117351151009684,1872.980338364029,1203.6850858516862,1455.5902812501963,930.4617652701872,0.45,0.45,7.976748627944691,0.3,0.3,0.3,13.966789667896679,10.337960912057515,271,12.513986013986013,10.317587004441009,286,0.506993006993007,0.32517482517482516,0.06993006993006994,0.0979020979020979,286,11.975,8.27371591245433,200
overnight_28may/independent/rep5/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4005.pkl,BEMMAOR-indiv-rfree,independent,4005,12872.345644328534,20513.140687119645,12968.791414193522,20370.28563441616,19289.153972997796,0.7436758506227125,96.44576986498897,96.44576986498875,2769.78350130506,19289.15397299775,0.7436758506227106,1490.3401563144691,298068.0312628938,11.491742821026376,1174.1728993383426,531.1449222479716,786.4255447627448,362.0539763335043,0.95,0.95,209.71124293632198,0.8,0.8,0.8000000000000002,13.106164383561644,10.393245452767447,292,12.342948717948717,9.697062813166593,312,0.49038461538461536,0.33653846153846156,0.10576923076923077,0.0673076923076923,312,11.304761904761905,7.930800487459138,210
overnight_28may/independent/rep5/fit_Heckman-global-rfree_independent_N200_T52_seed4005.pkl,Heckman-global-rfree,independent,4005,4076.734034250804,1466.242954307494,4064.748797068431,1453.3312499646108,-2397.047436474706,-0.29485800428841996,-11.985237182373531,-11.985237182373192,472.9983907140448,-2397.0474364746383,-0.29485800428841163,396.9427170952538,79388.54341905075,9.76549196303437,1809.2647638430262,1175.923581132269,1406.2590546858878,873.8815426549857,0.4,0.4,5.2818126746634375,0.0,0.0,0.0,12.554140127388536,10.294637095256903,314,12.342948717948717,9.697062813166593,312,0.4807692307692308,0.3301282051282051,0.10256410256410256,0.08653846153846154,312,10.986238532110091,8.079580876243703,218
overnight_28may/independent/rep5/fit_Hurdle-rfree_independent_N200_T52_seed4005.pkl,Hurdle-rfree,independent,4005,6596.280783822397,2796.3378722956436,6587.271637795363,2857.4444946513104,-1801.8292054070625,-0.13676597113961592,-9.009146027035312,-9.009146027034163,853.5854756199278,-1801.8292054068324,-0.13676597113959846,697.0820275382337,139416.40550764673,10.58225720552696,2590.988840848437,1415.9127984341476,1910.6766719825036,1033.4896696317658,0.325,0.325,7.624407586870969,0.0,0.0,0.0,12.663366336633663,10.258002328430614,303,12.342948717948717,9.697062813166593,312,0.46474358974358976,0.34615384615384615,0.11217948717948718,0.07692307692307693,312,11.21256038647343,8.033338548015378,207
overnight_28may/independent/rep5/fit_heckman-indiv-rfree_independent_N200_T52_seed4005.pkl,heckman-indiv-rfree,independent,4005,5037.998533584974,1931.9923496081828,5039.168088840991,1914.1528632942056,233.91105120349675,0.023209292395056452,1.1695552560174838,1.16955525601712,577.734175364603,233.911051203424,0.023209292395049232,473.50827733311445,94701.65546662289,9.39655651458972,2072.371287404405,1291.4667461430759,1613.3147465004854,1059.0207135725414,0.4,0.4,5.2024832690158505,0.1,0.1,0.10000000000000002,12.618729096989966,10.352408330964648,299,12.342948717948717,9.697062813166593,312,0.47435897435897434,0.33974358974358976,0.10256410256410256,0.08333333333333333,312,11.17156862745098,8.08623712691764,204
overnight_28may/independent/rep6/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4006.pkl,BEMMAOR-indiv-rfree,independent,4006,9380.110116605203,13487.484527680863,9214.299524161628,15962.23076850507,-33162.118488715496,-1.7994921047312484,-165.8105924435775,-165.8105924435769,1905.0959774606708,-33162.11848871538,-1.7994921047312422,1032.149568756695,206429.91375133902,11.201606438451504,782.2102989004125,364.79667118105453,518.6498124957863,267.0802007427386,0.95,0.95,186.4189366653023,0.7,0.7,0.7,13.055944055944057,10.392154264761688,286,12.235880398671096,10.459898504124814,301,0.49169435215946844,0.3588039867109635,0.08637873754152824,0.06312292358803986,301,10.722222222222221,7.881804330619534,180
overnight_28may/independent/rep6/fit_Heckman-global-rfree_independent_N200_T52_seed4006.pkl,Heckman-global-rfree,independent,4006,3602.7118936270413,1287.2852032784601,3603.379649404331,1290.3576517505364,133.5511554577388,0.018531374494471592,0.667755777288694,0.6677557772893601,383.1388361214739,133.55115545787203,0.018531374494490077,298.98261518374454,59796.52303674891,8.297283225018184,1603.128302700158,1022.6200941724153,1259.1132307020969,799.0563639595983,0.425,0.425,7.122483641500963,0.2,0.2,0.20000000000000004,12.900662251655628,10.353202765735954,302,12.235880398671096,10.459898504124814,301,0.5116279069767442,0.3588039867109635,0.06976744186046512,0.059800664451827246,301,10.529100529100528,7.751801274573279,189
overnight_28may/independent/rep6/fit_Hurdle-rfree_independent_N200_T52_seed4006.pkl,Hurdle-rfree,independent,4006,5378.38068923796,2440.567700649316,5373.158827733293,2396.674565976366,-1044.372300933348,-0.097184201548526,-5.22186150466674,-5.221861504667486,640.0215335303901,-1044.3723009334972,-0.09718420154853988,511.69913898236587,102339.82779647317,9.523246108811378,2027.9335097119638,1227.7798798471736,1538.4413300703347,906.9969123319319,0.275,0.275,4.218487452832243,0.0,0.0,0.0,13.289198606271777,10.589422853076197,287,12.235880398671096,10.459898504124814,301,0.5049833887043189,0.3388704318936877,0.07973421926910298,0.07641196013289037,301,10.726315789473684,7.869250088344415,190
overnight_28may/independent/rep6/fit_heckman-indiv-rfree_independent_N200_T52_seed4006.pkl,heckman-indiv-rfree,independent,4006,4311.735876594825,1640.498099016864,4303.857925145694,1637.0172480343624,-1575.590289826272,-0.18304394768943671,-7.87795144913136,-7.8779514491314515,475.519228094714,-1575.5902898262902,-0.18304394768943885,378.7619939194841,75752.39878389682,8.800522705606326,1855.518199621775,1168.9929278173186,1426.8344245851115,846.5014954305352,0.425,0.425,5.063506740745029,0.1,0.1,0.10000000000000002,13.240143369175627,10.326378234145912,279,12.235880398671096,10.459898504124814,301,0.4883720930232558,0.36212624584717606,0.07308970099667775,0.07641196013289037,301,10.878612716763005,7.689964508683338,173
overnight_28may/independent/rep7/fit_BEMMAOR-indiv-rfree_independent_N200_T52_seed4007.pkl,BEMMAOR-indiv-rfree,independent,4007,6111.328387479223,9147.792888236867,6240.460358645574,10083.78165683257,25826.394233270315,2.0692699535772436,129.13197116635158,129.13197116635115,1620.751867042497,25826.394233270228,2.0692699535772365,793.4581308832879,158691.6261766576,12.714737139288543,575.8785748151223,210.2520460977192,353.3691601573236,148.87302895422505,0.925,0.925,147.51747985623993,0.8,0.8,0.8000000000000002,15.249027237354085,11.100191440984046,257,13.837735849056603,11.737381444577291,265,0.5358490566037736,0.30943396226415093,0.08679245283018867,0.06792452830188679,265,11.922651933701658,8.353686163919416,181
overnight_28may/independent/rep7/fit_Heckman-global-rfree_independent_N200_T52_seed4007.pkl,Heckman-global-rfree,independent,4007,2997.2031381099023,1103.4451969935722,3020.07506301825,1089.8469487687694,4574.384981669602,0.7573296832393929,22.87192490834801,22.8719249083478,391.49494003167473,4574.38498166956,0.7573296832393859,302.444925990883,60488.9851981766,10.014483735666516,1309.9525098496047,847.4358085904238,1014.859631022588,651.0857006934945,0.4,0.4,3.7163272659104747,0.1,0.1,0.10000000000000002,14.306273062730627,10.951348185011204,271,13.837735849056603,11.737381444577291,265,0.5207547169811321,0.32075471698113206,0.0830188679245283,0.07547169811320754,265,11.5,8.373445129296144,192
