pkl_path,model_name,world,seed,pp_clv_pred_mean,pp_clv_pred_std,pp_clv_true_mean,pp_clv_true_std,regret_mean,regret_std,regret_total,regret_pct,misalloc_mean,misalloc_total,misalloc_pct,var95_pp,var99_pp,cvar95_pp,cvar99_pp,target20_precision,target20_recall,whale_precision,whale_recall,whale_f1,lead_time_train_mean,lead_time_train_std,lead_time_train_n,lead_time_true_mean,lead_time_true_std,lead_time_true_n,lead_time_oos_mean,lead_time_oos_std,lead_time_oos_n
overnight_28may/mixed/rep3/fit_Hurdle-rfree_mixed_N200_T52_seed4003.pkl,Hurdle-rfree,mixed,4003,4280.664763481603,1671.395755161447,4291.016106589507,1626.6866277892793,10.351343107904542,390.9730162956526,2070.2686215809085,0.24123291199043698,317.8803359210141,63576.06718420282,7.408043410344242,2098.50378823652,1485.3391918967397,1722.958566516597,1205.3901043699734,0.375,0.375,0.1,0.1,0.10000000000000002,11.284313725490197,8.74225421975092,510,11.094845360824742,8.95689990476179,485,9.964705882352941,7.139281655779777,340
overnight_28may/mixed/rep3/fit_heckman-indiv-rfree_mixed_N200_T52_seed4003.pkl,heckman-indiv-rfree,mixed,4003,3892.678877476464,1170.8477629790425,3911.1818241004808,1171.9780741943314,18.502946624017266,349.6677326291093,3700.589324803453,0.4730781501898776,281.58708469576493,56317.41693915299,7.199539611291946,2100.4516933663467,1557.8119275147749,1759.1059896888078,1318.7574779959127,0.25,0.25,0.2,0.2,0.20000000000000004,11.430379746835444,8.835845021261893,474,11.094845360824742,8.95689990476179,485,9.971153846153847,7.092506967137605,312
overnight_28may/mixed/rep4/fit_BEMMAOR-global-rfree_mixed_N200_T52_seed4004.pkl,BEMMAOR-global-rfree,mixed,4004,1122.457119746336,1105.7001032954388,1088.5496303632306,1072.4856310690425,-33.90748938310538,167.63387010616455,-6781.497876621075,-3.114923604520542,138.69873258139467,27739.74651627893,12.741608532365515,168.24679516477107,115.07047650466048,135.45406147016362,95.14357597313457,0.125,0.125,0.0,0.0,0.0,14.133086876155268,10.384691006086701,541,10.663366336633663,8.237414315692256,505,10.791780821917808,7.386061538320092,365
overnight_28may/mixed/rep4/fit_BEMMAOR-indiv-rfree_mixed_N200_T52_seed4004.pkl,BEMMAOR-indiv-rfree,mixed,4004,8797.767920224753,11035.218408524468,8798.29982128001,11136.00037015087,0.5319010552578584,926.2585923385778,106.38021105157168,0.00604549817649287,549.378034256487,109875.6068512974,6.244138588318322,813.3418805379428,412.8545473263566,577.1072676479121,335.77304892063813,0.975,0.975,1.0,1.0,1.0,10.973166368515205,7.989997939679222,559,10.663366336633663,8.237414315692256,505,9.735795454545455,7.133553274616902,352
overnight_28may/mixed/rep4/fit_Heckman-global-rfree_mixed_N200_T52_seed4004.pkl,Heckman-global-rfree,mixed,4004,5415.926503576688,1891.7551619201633,5472.44119749493,1959.163802714692,56.514693918241626,573.0020874566136,11302.938783648326,1.0327145030651372,457.56536820522047,91513.07364104409,8.361266054620668,2728.8281303537233,1923.598454419945,2252.166334139465,1592.9162213178042,0.325,0.325,0.0,0.0,0.0,12.912451361867705,9.21902325144423,514,10.663366336633663,8.237414315692256,505,10.677233429394812,7.310300289919424,347
overnight_28may/mixed/rep4/fit_Hurdle-rfree_mixed_N200_T52_seed4004.pkl,Hurdle-rfree,mixed,4004,4632.687550316596,1534.5242039657537,4647.9605262119785,1536.114656050801,15.272975895382817,442.50154014347623,3054.5951790765635,0.3285952152401362,343.9402359762038,68788.04719524075,7.399809745297261,2430.7744003184025,1826.8645836507487,2072.8504154674943,1531.9767317378464,0.4,0.4,0.2,0.2,0.20000000000000004,12.082851637764932,8.853706905709512,519,10.663366336633663,8.237414315692256,505,10.336088154269973,7.431412229702105,363
overnight_28may/mixed/rep4/fit_heckman-indiv-rfree_mixed_N200_T52_seed4004.pkl,heckman-indiv-rfree,mixed,4004,4181.587899455051,1240.4395483366734,4204.226224196389,1209.8466002176551,22.638324741336742,413.98890118439186,4527.664948267348,0.5384659039289427,339.59888073183174,67919.77614636635,8.077559641708955,2292.93915965229,1706.3912304374248,1925.4271265716995,1434.075602280195,0.275,0.275,0.0,0.0,0.0,11.694444444444445,8.4586933355765,504,10.663366336633663,8.237414315692256,505,10.282913165266107,7.242580627547156,357
overnight_28may/mixed/rep5/fit_BEMMAOR-indiv-rfree_mixed_N200_T52_seed4005.pkl,BEMMAOR-indiv-rfree,mixed,4005,8302.47663461908,11843.693417234184,8395.127628942013,11817.258793711702,92.6509943229339,1657.231609519236,18530.19886458678,1.1036281807500063,727.0678250468608,145413.56500937216,8.66059287223116,907.6785902100765,417.31699110124947,594.6988243049886,296.66933799231913,0.925,0.925,0.8,0.8,0.8000000000000002,11.300174520069808,8.531470330953344,573,10.34074074074074,8.290255737433188,540,9.734246575342466,6.530271327474339,365
overnight_28may/mixed/rep5/fit_Heckman-global-rfree_mixed_N200_T52_seed4005.pkl,Heckman-global-rfree,mixed,4005,6313.488201887913,2258.188735408067,6432.615912626608,2252.2545134063544,119.12771073869571,690.032764864473,23825.542147739143,1.8519325940922329,536.8920601007164,107378.4120201433,8.346403195733307,3100.718566377987,2131.4965337778285,2493.6001806960253,1777.0885103875044,0.25,0.25,0.2,0.2,0.20000000000000004,12.226415094339623,9.05505489900106,530,10.34074074074074,8.290255737433188,540,10.559659090909092,7.030523378432795,352
overnight_28may/mixed/rep5/fit_Hurdle-rfree_mixed_N200_T52_seed4005.pkl,Hurdle-rfree,mixed,4005,4892.248600007824,2036.1383396920717,4958.419966775811,2052.199210366671,66.17136676798715,523.3472279036356,13234.27335359743,1.3345252562584924,404.3939973648361,80878.79947296722,8.155702826192663,2431.1257450801986,1768.1711206380462,2019.5485714432195,1513.7279279560057,0.35,0.35,0.1,0.1,0.10000000000000002,12.116760828625235,9.040269902123997,531,10.34074074074074,8.290255737433188,540,10.587257617728532,7.21599895757987,361
overnight_28may/mixed/rep5/fit_heckman-indiv-rfree_mixed_N200_T52_seed4005.pkl,heckman-indiv-rfree,mixed,4005,4906.3704966359555,1564.8397393253401,4924.776719422428,1578.527290321693,18.406222786471854,504.07496807813885,3681.244557294371,0.3737473561772059,409.23825935663115,81847.65187132623,8.309783014987655,2565.7221041944126,1826.7360054193196,2119.572339092866,1544.6262868576816,0.225,0.225,0.1,0.1,0.10000000000000002,11.825242718446601,8.639744674924362,515,10.34074074074074,8.290255737433188,540,10.19774011299435,6.648596596336728,354
overnight_28may/mixed/rep6/fit_BEMMAOR-indiv-rfree_mixed_N200_T52_seed4006.pkl,BEMMAOR-indiv-rfree,mixed,4006,5741.982737078943,7799.098371661654,5731.513636441532,7551.705131728437,-10.469100637409051,755.632315180141,-2093.8201274818102,-0.18265856633133468,443.3405890427998,88668.11780855997,7.735139740818138,580.7369335356433,280.46141605447866,395.92625917834647,217.78251109729635,0.95,0.95,0.9,0.9,0.9,11.087824351297405,8.239689707999785,501,10.159844054580896,8.317399127178414,513,10.370689655172415,7.25741417062,348
overnight_28may/mixed/rep6/fit_Heckman-global-rfree_mixed_N200_T52_seed4006.pkl,Heckman-global-rfree,mixed,4006,5600.602510521361,1995.1281601695891,5609.2154256722015,2009.9904051200965,8.612915150839303,608.1410388377485,1722.5830301678607,0.15354937361506565,493.45049410421825,98690.09882084365,8.797139290564576,2749.722300313276,1991.4275863020257,2248.0446732291894,1611.1789153236473,0.325,0.325,0.0,0.0,0.0,11.910416666666666,8.815604998697228,480,10.159844054580896,8.317399127178414,513,11.493939393939394,7.886791389441547,330
overnight_28may/mixed/rep6/fit_Hurdle-rfree_mixed_N200_T52_seed4006.pkl,Hurdle-rfree,mixed,4006,4354.875978750012,1683.9155736782984,4354.472658288114,1695.2078714238328,-0.4033204618982768,379.08550747470935,-80.66409237965536,-0.009262211375483415,299.26589184150293,59853.17836830059,6.872609276163286,2250.6383434110717,1651.136253725824,1882.3847033907387,1395.331850667839,0.4,0.4,0.2,0.2,0.20000000000000004,11.478527607361963,8.571606781802053,489,10.159844054580896,8.317399127178414,513,11.25297619047619,7.917261322993952,336
overnight_28may/mixed/rep6/fit_heckman-indiv-rfree_mixed_N200_T52_seed4006.pkl,heckman-indiv-rfree,mixed,4006,4060.5815206488232,1247.6148234428604,4079.178231079087,1244.672759649623,18.59671043026374,378.22240140105026,3719.342086052748,0.45589354955309835,304.6089296864535,60921.785937290704,7.467409179762015,2145.741954269798,1580.6773218574879,1799.408076494104,1339.7262268334648,0.35,0.35,0.2,0.2,0.20000000000000004,11.123430962343097,8.42040229676564,478,10.159844054580896,8.317399127178414,513,11.030581039755353,7.693218386508674,327
overnight_28may/mixed/rep7/fit_BEMMAOR-indiv-rfree_mixed_N200_T52_seed4007.pkl,BEMMAOR-indiv-rfree,mixed,4007,5746.756514853306,9852.620266865093,5738.413441766858,9214.60656092608,-8.343073086448815,919.4072883004105,-1668.614617289763,-0.14538989166803537,491.9756379920065,98395.1275984013,8.57337385994494,575.7883131769615,253.86757305158886,388.938475329741,190.03115255987467,0.95,0.95,0.9,0.9,0.9,12.332681017612524,9.431330166130095,511,11.808602150537634,9.84131794559204,465,10.389645776566757,7.048543369714323,367
overnight_28may/mixed/rep7/fit_Heckman-global-rfree_mixed_N200_T52_seed4007.pkl,Heckman-global-rfree,mixed,4007,4468.197268319946,1563.5848340332016,4563.6516610026065,1553.4987999421523,95.45439268266007,454.04509696948355,19090.878536532015,2.0916231073974947,366.2572910304263,73251.45820608526,8.025531268308104,2108.126269696873,1355.9784886856578,1665.4551233900231,1127.476321364331,0.425,0.425,0.2,0.2,0.20000000000000004,13.138132295719844,10.083618549342576,514,11.808602150537634,9.84131794559204,465,10.656716417910447,7.012041325209577,335
overnight_28may/mixed/rep7/fit_Hurdle-rfree_mixed_N200_T52_seed4007.pkl,Hurdle-rfree,mixed,4007,3269.849174518696,1294.3722710317672,3232.9211935013714,1249.2908045827194,-36.927981017324704,342.70790342659643,-7385.596203464941,-1.1422481034042884,275.23332003025695,55046.66400605139,8.513455898136794,1597.942508607615,1119.2245927715103,1311.0856124704028,941.5093837302862,0.25,0.25,0.1,0.1,0.10000000000000002,12.546370967741936,9.311471145562392,496,11.808602150537634,9.84131794559204,465,10.763157894736842,7.344850563066801,342
overnight_28may/mixed/rep7/fit_heckman-indiv-rfree_mixed_N200_T52_seed4007.pkl,heckman-indiv-rfree,mixed,4007,3396.8146065680457,1056.079098242226,3437.4059866444154,1091.0537328802816,40.59138007636939,352.2599500775808,8118.276015273877,1.1808724437579328,282.42769524816634,56485.53904963327,8.216303117685305,1777.696368695811,1246.4139346240797,1453.8677842074064,1006.4508103323782,0.325,0.325,0.0,0.0,0.0,12.71919191919192,9.447352007470982,495,11.808602150537634,9.84131794559204,465,10.798219584569733,7.093750944888261,337
overnight_28may/mixed/rep8/fit_BEMMAOR-indiv-rfree_mixed_N200_T52_seed4008.pkl,BEMMAOR-indiv-rfree,mixed,4008,11389.678605779767,18718.708516024035,11387.055692490721,19442.740996126297,-2.622913289045919,2900.659496878913,-524.5826578091837,-0.023034165809653662,1239.5168092280073,247903.36184560147,10.885314366605021,1002.3853893302781,521.3485139604603,694.7862903279351,398.9849435151358,0.925,0.925,0.8,0.8,0.8000000000000002,11.138053097345132,8.54319911255887,565,9.942418426103647,8.131863414772328,521,10.219072164948454,7.455430952367132,388
overnight_28may/mixed/rep8/fit_Heckman-global-rfree_mixed_N200_T52_seed4008.pkl,Heckman-global-rfree,mixed,4008,6458.4386686736425,2199.2738452952276,6479.818553510965,2240.92007879556,21.379884837321548,679.4117384745123,4275.976967464309,0.3299457332140461,531.7262602803087,106345.25205606173,8.205881937731158,3239.330950895384,2433.267381621588,2718.839991271899,2057.020806382533,0.35,0.35,0.1,0.1,0.10000000000000002,11.89753320683112,8.842117899202343,527,9.942418426103647,8.131863414772328,521,10.251948051948052,7.348214915124614,385
overnight_28may/mixed/rep8/fit_Hurdle-rfree_mixed_N200_T52_seed4008.pkl,Hurdle-rfree,mixed,4008,5141.281165358563,1859.139855054106,5138.294599660127,1849.3997738348596,-2.9865656984362747,518.2902286891403,-597.313139687255,-0.0581236758716369,423.21414311881483,84642.82862376297,8.23647097125977,2625.5132929854803,1856.4686930408993,2153.3303650908683,1575.5404754722827,0.25,0.25,0.0,0.0,0.0,11.725047080979284,8.854106995353382,531,9.942418426103647,8.131863414772328,521,10.110824742268042,7.3189900111776165,388
overnight_28may/mixed/rep8/fit_heckman-indiv-rfree_mixed_N200_T52_seed4008.pkl,heckman-indiv-rfree,mixed,4008,5246.601524220278,1740.3068530563119,5229.94810906181,1731.9235882290109,-16.653415158467975,506.5359067459487,-3330.6830316935952,-0.3184240992680786,386.754774909012,77350.9549818024,7.395002146175999,2616.358579728501,1867.9082186645337,2150.490852347321,1589.8746114494577,0.375,0.375,0.1,0.1,0.10000000000000002,11.140625,8.45367373449999,512,9.942418426103647,8.131863414772328,521,9.832,7.170386507481076,375
overnight_28may/mixed/rep9/fit_BEMMAOR-indiv-rfree_mixed_N200_T52_seed4009.pkl,BEMMAOR-indiv-rfree,mixed,4009,8340.143310260995,11147.194583072538,8423.60356001573,11663.514552624118,83.46024975473483,1234.5960121145833,16692.049950946966,0.9907903329033088,658.9949707760716,131798.9941552143,7.8231954540705,875.0461784824442,371.4513681330678,563.0605256327946,271.40006771163223,0.95,0.95,1.0,1.0,1.0,11.371278458844133,8.427218948512817,571,10.842424242424242,8.773894829930722,495,9.96418732782369,7.248545866381029,363
overnight_28may/mixed/rep9/fit_Heckman-global-rfree_mixed_N200_T52_seed4009.pkl,Heckman-global-rfree,mixed,4009,5055.568902871197,1633.0395966489532,5125.038639198758,1643.3926849008164,69.46973632755987,505.8157633970555,13893.947265511975,1.3554968307208841,407.9458938664304,81589.17877328608,7.959859868104492,2563.0582632807373,1895.6516176749685,2138.029581379139,1524.7077789505693,0.3,0.3,0.0,0.0,0.0,12.342905405405405,9.166200969173001,592,10.842424242424242,8.773894829930722,495,10.6,7.589252713986849,370
overnight_28may/mixed/rep9/fit_Hurdle-rfree_mixed_N200_T52_seed4009.pkl,Hurdle-rfree,mixed,4009,4240.857160445093,1460.6141398053364,4226.312301985798,1429.999476463391,-14.544858459295297,433.194761302183,-2908.9716918590593,-0.3441501105458102,336.9088414927522,67381.76829855044,7.971697721781005,2175.5254278695015,1483.9959198819768,1769.874166636567,1242.564445768748,0.275,0.275,0.1,0.1,0.10000000000000002,12.052252252252252,9.022842352415838,555,10.842424242424242,8.773894829930722,495,10.120234604105573,7.340098040295415,341
overnight_28may/mixed/rep9/fit_heckman-indiv-rfree_mixed_N200_T52_seed4009.pkl,heckman-indiv-rfree,mixed,4009,4294.777602893,1367.415639707561,4297.273168532204,1342.2202394772953,2.495565639203394,446.2486380219505,499.11312784067877,0.05807323717462884,365.3160364258221,73063.20728516442,8.501112731230004,2231.8746890531243,1635.255423739848,1855.7975305514985,1392.195330163583,0.225,0.225,0.0,0.0,0.0,11.820267686424474,8.78455810577928,523,10.842424242424242,8.773894829930722,495,9.967261904761905,7.302282723849094,336
overnight_28may/structural/rep0/fit_BEMMAOR-global-rfree_structural_N200_T52_seed4000.pkl,BEMMAOR-global-rfree,structural,4000,863.1986551363049,702.8143024546581,832.8405064959305,666.1487797912887,-30.358148640374296,122.14123785381733,-6071.6297280748595,-3.6451335404064706,101.888399031474,20377.6798062948,12.233842883093708,188.0890518814664,108.31580974173102,141.88537045258101,83.65792678402036,0.3,0.3,0.2,0.2,0.20000000000000004,13.131147540983607,9.910419107175588,488,10.3646408839779,8.349171075734574,543,11.705382436260622,8.197519104662474,353
overnight_28may/structural/rep0/fit_BEMMAOR-indiv-rfree_structural_N200_T52_seed4000.pkl,BEMMAOR-indiv-rfree,structural,4000,7276.334292490924,10491.892010336567,7241.452689923712,10653.965374340585,-34.881602567212624,1248.7932301737064,-6976.320513442524,-0.48169343998821457,665.1005239827537,133020.10479655073,9.184628450424364,617.7572185591165,289.2442128928258,426.6541536331555,219.29161649239637,0.9,0.9,0.9,0.9,0.9,10.970689655172414,8.166215276256734,580,10.3646408839779,8.349171075734574,543,10.595402298850574,7.755575051431423,435
overnight_28may/structural/rep0/fit_Heckman-global-rfree_structural_N200_T52_seed4000.pkl,Heckman-global-rfree,structural,4000,6942.4196378208,2823.005542875685,7102.779697340216,2795.3906936767794,160.3600595194173,862.0247344055006,32072.011903883456,2.257708479674055,711.7002132789395,142340.0426557879,10.020023759788725,2829.8967501203147,1734.903827065138,2140.854096977126,1302.093025841351,0.3,0.3,0.3,0.3,0.3,12.211297071129707,9.28710571853416,478,10.3646408839779,8.349171075734574,543,11.822714681440443,8.123808881728333,361
overnight_28may/structural/rep0/fit_Hurdle-rfree_structural_N200_T52_seed4000.pkl,Hurdle-rfree,structural,4000,3954.187793149504,1392.079211564571,3982.950401961238,1405.9989682135308,28.7626088117335,430.7729198660817,5752.5217623467,0.7221432834707294,346.52962587244883,69305.92517448976,8.700324907430803,1989.9013793389875,1409.4201666679783,1605.4569547437086,1163.7489504772395,0.275,0.275,0.1,0.1,0.10000000000000002,11.284046692607005,8.542697655610542,514,10.3646408839779,8.349171075734574,543,11.274074074074074,8.229812979255687,405
overnight_28may/structural/rep0/fit_heckman-indiv-rfree_structural_N200_T52_seed4000.pkl,heckman-indiv-rfree,structural,4000,3640.9560575750406,1148.7126583892248,3657.362669688947,1155.6120461337032,16.406612113906636,313.0645578937374,3281.322422781327,0.44859133741040763,253.9372894497554,50787.45788995108,6.943180438579595,1895.9164309285343,1364.3248606979453,1545.511019489047,1109.6375118036035,0.4,0.4,0.1,0.1,0.10000000000000002,9.478260869565217,8.158055849054657,506,10.3646408839779,8.349171075734574,543,9.61111111111111,7.983902856751087,396
overnight_28may/structural/rep1/fit_BEMMAOR-global-rfree_structural_N200_T52_seed4001.pkl,BEMMAOR-global-rfree,structural,4001,802.7129659255526,765.698151744731,784.766092052209,763.1912388455827,-17.94687387334347,114.43264425637543,-3589.374774668694,-2.2869074052895617,93.0407899833945,18608.1579966789,11.855862648204818,142.41868578291607,94.9508064862447,114.20669271844184,77.33368981816656,0.3,0.3,0.2,0.2,0.20000000000000004,11.166306695464362,8.689035615257685,463,9.598513011152416,7.573343833626031,538,10.060109289617486,7.340783150033472,366
overnight_28may/structural/rep1/fit_BEMMAOR-indiv-rfree_structural_N200_T52_seed4001.pkl,BEMMAOR-indiv-rfree,structural,4001,13604.030897006167,19864.188359894102,13742.828473095971,22547.794078946725,138.7975760898058,2899.6050501561012,27759.51521796116,1.009963679322104,1396.0693150118711,279213.86300237424,10.158529721482918,1406.4026956351333,694.438093195308,981.0141270000502,573.2923817625008,0.95,0.95,1.0,1.0,1.0,10.788497217068645,8.205601132728525,539,9.598513011152416,7.573343833626031,538,9.527638190954773,6.6599372195683415,398
overnight_28may/structural/rep1/fit_Heckman-global-rfree_structural_N200_T52_seed4001.pkl,Heckman-global-rfree,structural,4001,9208.636696086798,4193.533230890691,9245.193454557275,4198.3780020203485,36.55675847047932,1136.6921205974634,7311.351694095865,0.3954136671143342,875.9070460289586,175181.40920579172,9.474188402160406,3789.334466796693,2486.075055707882,3019.357551898631,2051.09079094744,0.375,0.375,0.1,0.1,0.10000000000000002,11.78714859437751,8.696285241989722,498,9.598513011152416,7.573343833626031,538,10.453367875647668,7.3399433546969375,386
overnight_28may/structural/rep1/fit_Hurdle-rfree_structural_N200_T52_seed4001.pkl,Hurdle-rfree,structural,4001,6188.558878465274,2923.3134019642703,6293.636310951452,2962.741590724144,105.07743248617804,725.3269453592823,21015.486497235608,1.6695822143922516,590.7574757361226,118151.49514722452,9.386584266208,2627.2599809010762,1731.5125574737435,2119.9080092546337,1448.706529139925,0.275,0.275,0.1,0.1,0.10000000000000002,10.971374045801527,8.372137839591982,524,9.598513011152416,7.573343833626031,538,10.0575,7.220401218076458,400
overnight_28may/structural/rep1/fit_heckman-indiv-rfree_structural_N200_T52_seed4001.pkl,heckman-indiv-rfree,structural,4001,5019.230982118984,1639.3308423144033,5014.121775841266,1630.803125236539,-5.109206277718595,521.4243929421523,-1021.841255543719,-0.10189633411648395,413.58596515971817,82717.19303194364,8.248422827551432,2517.054806438841,1782.683414298568,2061.7154999095324,1507.8518664189648,0.25,0.25,0.1,0.1,0.10000000000000002,10.900195694716242,8.228144861861033,511,9.598513011152416,7.573343833626031,538,9.769423558897243,6.8068200664546055,399
overnight_28may/structural/rep2/fit_BEMMAOR-global-rfree_structural_N200_T52_seed4002.pkl,BEMMAOR-global-rfree,structural,4002,589.1173282183875,365.5735910254551,571.9596322364398,361.4365226072669,-17.157695981947498,75.68062074318678,-3431.5391963895,-2.9998089051946857,61.48360225341232,12296.720450682464,10.749640147330517,122.0372703413533,76.91893228677068,94.5216239884448,60.16348252232393,0.25,0.25,0.0,0.0,0.0,12.61244019138756,10.202637724309545,418,10.503623188405797,8.734198232039605,552,11.115264797507788,8.09998561640433,321
